file,Frontal,Central,Temporal,Parietal,Occipital
agg_subj26_dominance_RelativeBandpower+AEC.pkl,0.2746114664607578,0.27555602363177706,0.27214016020298004,0.2726156446668837,0.27264986634254457
agg_subj11_arousal_DifferentialEntropy+AEC.pkl,0.29289691978030735,0.2786534769194467,0.27841174602508545,0.27924926082293194,0.2796332657337189
agg_subj22_valence_FractalDimension+Coherence.pkl,0.27273613545629716,0.27010172605514526,0.2751075327396393,0.26935449573728776,0.2694593548774719
agg_subj10_dominance_WaveletEnergy+MutualInfo.pkl,0.2757020890712738,0.27509605458804537,0.2747785300016403,0.2749347885449727,0.2750166654586792
agg_subj27_valence_WaveletEnergy+PLV.pkl,0.27633562021785313,0.27421413574899944,0.2721444070339203,0.2751567131943173,0.2755043148994446
agg_subj31_valence_FractalDimension+PLI.pkl,0.2658844424618615,0.2657023710863931,0.2603064626455307,0.2671295139524672,0.2648962438106537
agg_subj8_valence_DifferentialEntropy+PLV.pkl,0.2711414264308082,0.2698965626103537,0.27777816355228424,0.2806144720978207,0.2701970160007477
agg_subj23_dominance_DifferentialEntropy+PLI.pkl,0.27575232254134285,0.27151567169598173,0.27570074796676636,0.2753532396422492,0.27937697172164916
agg_subj12_valence_FractalDimension+PLV.pkl,0.27150752809312606,0.2715610350881304,0.26983852684497833,0.27195881803830463,0.2655209541320801
agg_subj28_arousal_SpectralEntropy+Coherence.pkl,0.28204237090216744,0.2837248274258205,0.2859599441289902,0.2791100773546431,0.28536084294319153
agg_subj24_arousal_RelativeBandpower+Correlation.pkl,0.27480729752116734,0.274849819285529,0.27884192764759064,0.27555036213662887,0.27273461818695066
agg_subj29_arousal_WaveletEnergy+Correlation.pkl,0.27455437514517045,0.2747012419360025,0.2754249721765518,0.27373576826519436,0.2737571120262146
agg_subj27_arousal_FractalDimension+Coherence.pkl,0.26271627677811515,0.261335734810148,0.26987168192863464,0.26626505785518223,0.26270597577095034
agg_subj9_arousal_RelativeBandpower+AEC.pkl,0.2741826872030894,0.2729993632861546,0.2714325785636902,0.2754824393325382,0.27572420835494993
agg_subj23_dominance_RelativeBandpower+PLV.pkl,0.274217148621877,0.2766007312706539,0.2665116488933563,0.27470000253783333,0.2731366753578186
agg_subj23_dominance_Bandpower+Coherence.pkl,0.27485447459750706,0.27818532500948223,0.27143092453479767,0.2733183436923557,0.2725338637828827
agg_subj15_valence_Hjorth+AEC.pkl,0.28998415337668526,0.2897718974522182,0.2805492579936981,0.28299299875895184,0.2787279307842255
agg_subj10_arousal_DifferentialEntropy+PLV.pkl,0.27049411336580914,0.2747309420789991,0.27312110364437103,0.27388137578964233,0.2782904863357544
agg_subj26_arousal_FractalDimension+MutualInfo.pkl,0.3018294307920668,0.3159383918557848,0.3068403899669647,0.31553808516926235,0.32536436915397643
agg_subj8_dominance_Hjorth+PLI.pkl,0.28756581081284416,0.2860264948436192,0.28846345841884613,0.283785793516371,0.28096205592155454
agg_subj13_dominance_Lorentzian+PLV.pkl,0.27441005905469257,0.2729598411491939,0.27760525047779083,0.27348092529508805,0.2723913311958313
agg_subj25_dominance_WaveletEnergy+MutualInfo.pkl,0.2743535141150157,0.2740421039717538,0.27328211069107056,0.2741694351037343,0.2733801960945129
agg_subj21_dominance_Bandpower+PLV.pkl,0.27323151297039455,0.2760479067053114,0.27024535834789276,0.2764875094095866,0.27332963347434996
